,filename,ratio,weight,seed
3199,N-be75np-250,0.25,0.66333333,1
3200,N-atp111,0.25,0.66333333,1
3201,N-atp134,0.25,0.66333333,1
3202,tho30,0.25,0.66333333,1
3203,kra32,0.25,0.66333333,1
3204,nug30,0.25,0.66333333,1
3205,nug12,0.25,0.66333333,1
3206,rec05,0.25,0.66333333,1
3207,rec13,0.25,0.66333333,1
3208,rec19,0.25,0.66333333,1
3209,rec31,0.25,0.66333333,1
3210,N-t1d100,0.25,0.66333333,2
3211,N-t1d150,0.25,0.66333333,2
3212,N-t1d200,0.25,0.66333333,2
3213,N-t1d500,0.25,0.66333333,2
3214,N-t2d150,0.25,0.66333333,2
3215,N-t2d200,0.25,0.66333333,2
3216,N-p50-01,0.25,0.66333333,2
3217,N-p50-02,0.25,0.66333333,2
3218,N-be75eec-150,0.25,0.66333333,2
3219,N-be75np-150,0.25,0.66333333,2
3220,N-be75eec-250,0.25,0.66333333,2
3221,N-be75np-250,0.25,0.66333333,2
3222,N-atp111,0.25,0.66333333,2
3223,N-atp134,0.25,0.66333333,2
3224,tho30,0.25,0.66333333,2
3225,kra32,0.25,0.66333333,2
3226,nug30,0.25,0.66333333,2
3227,nug12,0.25,0.66333333,2
3228,rec05,0.25,0.66333333,2
3229,rec13,0.25,0.66333333,2
3230,rec19,0.25,0.66333333,2
3231,rec31,0.25,0.66333333,2
3232,N-t1d100,0.25,0.66333333,3
3233,N-t1d150,0.25,0.66333333,3
3234,N-t1d200,0.25,0.66333333,3
3235,N-t1d500,0.25,0.66333333,3
3236,N-t2d150,0.25,0.66333333,3
3237,N-t2d200,0.25,0.66333333,3
3238,N-p50-01,0.25,0.66333333,3
3239,N-p50-02,0.25,0.66333333,3
3240,N-be75eec-150,0.25,0.66333333,3
3241,N-be75np-150,0.25,0.66333333,3
3242,N-be75eec-250,0.25,0.66333333,3
3243,N-be75np-250,0.25,0.66333333,3
3244,N-atp111,0.25,0.66333333,3
3245,N-atp134,0.25,0.66333333,3
3246,tho30,0.25,0.66333333,3
3247,kra32,0.25,0.66333333,3
3248,nug30,0.25,0.66333333,3
3249,nug12,0.25,0.66333333,3
3250,rec05,0.25,0.66333333,3
3251,rec13,0.25,0.66333333,3
3252,rec19,0.25,0.66333333,3
3253,rec31,0.25,0.66333333,3
3254,N-t1d100,0.25,0.66333333,4
3255,N-t1d150,0.25,0.66333333,4
3256,N-t1d200,0.25,0.66333333,4
3257,N-t1d500,0.25,0.66333333,4
3258,N-t2d150,0.25,0.66333333,4
3259,N-t2d200,0.25,0.66333333,4
3260,N-p50-01,0.25,0.66333333,4
3261,N-p50-02,0.25,0.66333333,4
3262,N-be75eec-150,0.25,0.66333333,4
3263,N-be75np-150,0.25,0.66333333,4
3264,N-be75eec-250,0.25,0.66333333,4
3265,N-be75np-250,0.25,0.66333333,4
3266,N-atp111,0.25,0.66333333,4
3267,N-atp134,0.25,0.66333333,4
3268,tho30,0.25,0.66333333,4
3269,kra32,0.25,0.66333333,4
3270,nug30,0.25,0.66333333,4
3271,nug12,0.25,0.66333333,4
3272,rec05,0.25,0.66333333,4
3273,rec13,0.25,0.66333333,4
3274,rec19,0.25,0.66333333,4
3275,rec31,0.25,0.66333333,4
3276,N-t1d100,0.25,0.66333333,5
3277,N-t1d150,0.25,0.66333333,5
3278,N-t1d200,0.25,0.66333333,5
3279,N-t1d500,0.25,0.66333333,5
3280,N-t2d150,0.25,0.66333333,5
3281,N-t2d200,0.25,0.66333333,5
3282,N-p50-01,0.25,0.66333333,5
3283,N-p50-02,0.25,0.66333333,5
3284,N-be75eec-150,0.25,0.66333333,5
3285,N-be75np-150,0.25,0.66333333,5
3286,N-be75eec-250,0.25,0.66333333,5
3287,N-be75np-250,0.25,0.66333333,5
3288,N-atp111,0.25,0.66333333,5
3289,N-atp134,0.25,0.66333333,5
3290,tho30,0.25,0.66333333,5
3291,kra32,0.25,0.66333333,5
3292,nug30,0.25,0.66333333,5
3293,nug12,0.25,0.66333333,5
3294,rec05,0.25,0.66333333,5
3295,rec13,0.25,0.66333333,5
3296,rec19,0.25,0.66333333,5
3297,rec31,0.25,0.66333333,5
3298,N-t1d100,0.25,0.66333333,6
3299,N-t1d150,0.25,0.66333333,6
3300,N-t1d200,0.25,0.66333333,6
3301,N-t1d500,0.25,0.66333333,6
3302,N-t2d150,0.25,0.66333333,6
3303,N-t2d200,0.25,0.66333333,6
3304,N-p50-01,0.25,0.66333333,6
3305,N-p50-02,0.25,0.66333333,6
3306,N-be75eec-150,0.25,0.66333333,6
3307,N-be75np-150,0.25,0.66333333,6
3308,N-be75eec-250,0.25,0.66333333,6
3309,N-be75np-250,0.25,0.66333333,6
3310,N-atp111,0.25,0.66333333,6
3311,N-atp134,0.25,0.66333333,6
3312,tho30,0.25,0.66333333,6
3313,kra32,0.25,0.66333333,6
3314,nug30,0.25,0.66333333,6
3315,nug12,0.25,0.66333333,6
3316,rec05,0.25,0.66333333,6
3317,rec13,0.25,0.66333333,6
3318,rec19,0.25,0.66333333,6
3319,rec31,0.25,0.66333333,6
3320,N-t1d100,0.25,0.66333333,7
3321,N-t1d150,0.25,0.66333333,7
3322,N-t1d200,0.25,0.66333333,7
3323,N-t1d500,0.25,0.66333333,7
3324,N-t2d150,0.25,0.66333333,7
3325,N-t2d200,0.25,0.66333333,7
3326,N-p50-01,0.25,0.66333333,7
3327,N-p50-02,0.25,0.66333333,7
3328,N-be75eec-150,0.25,0.66333333,7
3329,N-be75np-150,0.25,0.66333333,7
3330,N-be75eec-250,0.25,0.66333333,7
3331,N-be75np-250,0.25,0.66333333,7
3332,N-atp111,0.25,0.66333333,7
3333,N-atp134,0.25,0.66333333,7
3334,tho30,0.25,0.66333333,7
3335,kra32,0.25,0.66333333,7
3336,nug30,0.25,0.66333333,7
3337,nug12,0.25,0.66333333,7
3338,rec05,0.25,0.66333333,7
3339,rec13,0.25,0.66333333,7
3340,rec19,0.25,0.66333333,7
3341,rec31,0.25,0.66333333,7
3342,N-t1d100,0.25,0.66333333,8
3343,N-t1d150,0.25,0.66333333,8
3344,N-t1d200,0.25,0.66333333,8
3345,N-t1d500,0.25,0.66333333,8
3346,N-t2d150,0.25,0.66333333,8
3347,N-t2d200,0.25,0.66333333,8
3348,N-p50-01,0.25,0.66333333,8
3349,N-p50-02,0.25,0.66333333,8
3350,N-be75eec-150,0.25,0.66333333,8
3351,N-be75np-150,0.25,0.66333333,8
3352,N-be75eec-250,0.25,0.66333333,8
3353,N-be75np-250,0.25,0.66333333,8
3354,N-atp111,0.25,0.66333333,8
3355,N-atp134,0.25,0.66333333,8
3356,tho30,0.25,0.66333333,8
3357,kra32,0.25,0.66333333,8
3358,nug30,0.25,0.66333333,8
3359,nug12,0.25,0.66333333,8
3360,rec05,0.25,0.66333333,8
3361,rec13,0.25,0.66333333,8
3362,rec19,0.25,0.66333333,8
3363,rec31,0.25,0.66333333,8
3364,N-t1d100,0.25,0.66333333,9
3365,N-t1d150,0.25,0.66333333,9
3366,N-t1d200,0.25,0.66333333,9
3367,N-t1d500,0.25,0.66333333,9
3368,N-t2d150,0.25,0.66333333,9
3369,N-t2d200,0.25,0.66333333,9
3370,N-p50-01,0.25,0.66333333,9
3371,N-p50-02,0.25,0.66333333,9
3372,N-be75eec-150,0.25,0.66333333,9
3373,N-be75np-150,0.25,0.66333333,9
3374,N-be75eec-250,0.25,0.66333333,9
3375,N-be75np-250,0.25,0.66333333,9
3376,N-atp111,0.25,0.66333333,9
3377,N-atp134,0.25,0.66333333,9
3378,tho30,0.25,0.66333333,9
3379,kra32,0.25,0.66333333,9
3380,nug30,0.25,0.66333333,9
3381,nug12,0.25,0.66333333,9
3382,rec05,0.25,0.66333333,9
3383,rec13,0.25,0.66333333,9
3384,rec19,0.25,0.66333333,9
3385,rec31,0.25,0.66333333,9
3386,N-t1d150,0.25,0.82666667,0
3387,N-t1d200,0.25,0.82666667,0
3388,N-t1d500,0.25,0.82666667,0
3389,N-t2d200,0.25,0.82666667,0
3390,N-be75eec-150,0.25,0.82666667,0
3391,N-be75np-150,0.25,0.82666667,0
3392,N-be75eec-250,0.25,0.82666667,0
3393,N-be75np-250,0.25,0.82666667,0
3394,N-atp134,0.25,0.82666667,0
3395,N-t1d150,0.25,0.82666667,1
3396,N-t1d200,0.25,0.82666667,1
3397,N-t1d500,0.25,0.82666667,1
3398,N-t2d200,0.25,0.82666667,1
3399,N-be75eec-150,0.25,0.82666667,1
3400,N-be75eec-250,0.25,0.82666667,1
3401,N-be75np-250,0.25,0.82666667,1
3402,N-atp134,0.25,0.82666667,1
3403,N-t1d200,0.25,0.82666667,2
3404,N-t1d500,0.25,0.82666667,2
3405,N-t2d200,0.25,0.82666667,2
3406,N-be75eec-150,0.25,0.82666667,2
3407,N-be75np-150,0.25,0.82666667,2
3408,N-be75eec-250,0.25,0.82666667,2
3409,N-be75np-250,0.25,0.82666667,2
3410,N-atp134,0.25,0.82666667,2
3411,N-t1d200,0.25,0.82666667,3
3412,N-t1d500,0.25,0.82666667,3
3413,N-t2d150,0.25,0.82666667,3
3414,N-t2d200,0.25,0.82666667,3
3415,N-be75eec-150,0.25,0.82666667,3
3416,N-be75eec-250,0.25,0.82666667,3
3417,N-be75np-250,0.25,0.82666667,3
3418,N-atp134,0.25,0.82666667,3
3419,N-t1d200,0.25,0.82666667,4
3420,N-t1d500,0.25,0.82666667,4
3421,N-t2d200,0.25,0.82666667,4
3422,N-be75eec-150,0.25,0.82666667,4
3423,N-be75eec-250,0.25,0.82666667,4
3424,N-be75np-250,0.25,0.82666667,4
3425,N-atp134,0.25,0.82666667,4
3426,N-t1d150,0.25,0.82666667,5
3427,N-t1d200,0.25,0.82666667,5
3428,N-t1d500,0.25,0.82666667,5
3429,N-t2d200,0.25,0.82666667,5
3430,N-be75eec-150,0.25,0.82666667,5
3431,N-be75np-150,0.25,0.82666667,5
3432,N-be75eec-250,0.25,0.82666667,5
3433,N-be75np-250,0.25,0.82666667,5
3434,N-atp134,0.25,0.82666667,5
3435,N-t1d150,0.25,0.82666667,6
3436,N-t1d200,0.25,0.82666667,6
3437,N-t1d500,0.25,0.82666667,6
3438,N-t2d150,0.25,0.82666667,6
3439,N-t2d200,0.25,0.82666667,6
3440,N-be75eec-150,0.25,0.82666667,6
3441,N-be75eec-250,0.25,0.82666667,6
3442,N-be75np-250,0.25,0.82666667,6
3443,N-atp134,0.25,0.82666667,6
3444,N-t1d150,0.25,0.82666667,7
3445,N-t1d200,0.25,0.82666667,7
3446,N-t1d500,0.25,0.82666667,7
3447,N-t2d200,0.25,0.82666667,7
3448,N-be75eec-150,0.25,0.82666667,7
3449,N-be75eec-250,0.25,0.82666667,7
3450,N-be75np-250,0.25,0.82666667,7
3451,N-atp134,0.25,0.82666667,7
3452,N-t1d150,0.25,0.82666667,8
3453,N-t1d200,0.25,0.82666667,8
3454,N-t1d500,0.25,0.82666667,8
3455,N-t2d150,0.25,0.82666667,8
3456,N-t2d200,0.25,0.82666667,8
3457,N-be75eec-150,0.25,0.82666667,8
3458,N-be75np-150,0.25,0.82666667,8
3459,N-be75eec-250,0.25,0.82666667,8
3460,N-be75np-250,0.25,0.82666667,8
3461,N-atp111,0.25,0.82666667,8
3462,N-atp134,0.25,0.82666667,8
3463,N-t1d200,0.25,0.82666667,9
3464,N-t1d500,0.25,0.82666667,9
3465,N-t2d200,0.25,0.82666667,9
3466,N-be75eec-150,0.25,0.82666667,9
3467,N-be75eec-250,0.25,0.82666667,9
3468,N-be75np-250,0.25,0.82666667,9
3469,N-atp134,0.25,0.82666667,9
3470,N-t1d200,0.25,0.99,0
3471,N-t1d500,0.25,0.99,0
3472,N-t2d200,0.25,0.99,0
3473,N-be75eec-150,0.25,0.99,0
3474,N-be75eec-250,0.25,0.99,0
3475,N-be75np-250,0.25,0.99,0
3476,N-t1d200,0.25,0.99,1
3477,N-t1d500,0.25,0.99,1
3478,N-t2d200,0.25,0.99,1
3479,N-be75eec-150,0.25,0.99,1
3480,N-be75eec-250,0.25,0.99,1
3481,N-be75np-250,0.25,0.99,1
3482,N-t1d200,0.25,0.99,2
3483,N-t1d500,0.25,0.99,2
3484,N-t2d150,0.25,0.99,2
3485,N-t2d200,0.25,0.99,2
3486,N-be75eec-150,0.25,0.99,2
3487,N-be75eec-250,0.25,0.99,2
3488,N-be75np-250,0.25,0.99,2
3489,N-t1d150,0.25,0.99,3
3490,N-t1d200,0.25,0.99,3
3491,N-t1d500,0.25,0.99,3
3492,N-t2d200,0.25,0.99,3
3493,N-be75eec-150,0.25,0.99,3
3494,N-be75eec-250,0.25,0.99,3
3495,N-be75np-250,0.25,0.99,3
3496,N-t1d150,0.25,0.99,4
3497,N-t1d200,0.25,0.99,4
3498,N-t1d500,0.25,0.99,4
3499,N-t2d200,0.25,0.99,4
3500,N-be75eec-150,0.25,0.99,4
3501,N-be75eec-250,0.25,0.99,4
3502,N-be75np-250,0.25,0.99,4
3503,N-t1d200,0.25,0.99,5
3504,N-t1d500,0.25,0.99,5
3505,N-t2d200,0.25,0.99,5
3506,N-be75eec-150,0.25,0.99,5
3507,N-be75eec-250,0.25,0.99,5
3508,N-be75np-250,0.25,0.99,5
3509,N-atp134,0.25,0.99,5
3510,N-t1d200,0.25,0.99,6
3511,N-t1d500,0.25,0.99,6
3512,N-t2d200,0.25,0.99,6
3513,N-be75eec-150,0.25,0.99,6
3514,N-be75eec-250,0.25,0.99,6
3515,N-be75np-250,0.25,0.99,6
3516,N-atp134,0.25,0.99,6
3517,N-t1d200,0.25,0.99,7
3518,N-t1d500,0.25,0.99,7
3519,N-t2d150,0.25,0.99,7
3520,N-t2d200,0.25,0.99,7
3521,N-be75eec-150,0.25,0.99,7
3522,N-be75eec-250,0.25,0.99,7
3523,N-be75np-250,0.25,0.99,7
3524,N-t1d200,0.25,0.99,8
3525,N-t1d500,0.25,0.99,8
3526,N-t2d200,0.25,0.99,8
3527,N-be75eec-150,0.25,0.99,8
3528,N-be75eec-250,0.25,0.99,8
3529,N-be75np-250,0.25,0.99,8
3530,N-t1d200,0.25,0.99,9
3531,N-t1d500,0.25,0.99,9
3532,N-t2d200,0.25,0.99,9
3533,N-be75eec-150,0.25,0.99,9
3534,N-be75np-150,0.25,0.99,9
3535,N-be75eec-250,0.25,0.99,9
3536,N-be75np-250,0.25,0.99,9
3537,N-atp111,0.25,0.99,9
3538,N-atp134,0.25,0.99,9
3539,N-t1d200,0.25,0.71777778,0
3540,N-t1d500,0.25,0.71777778,0
3541,N-t2d200,0.25,0.71777778,0
3542,N-be75eec-150,0.25,0.71777778,0
3543,N-be75eec-250,0.25,0.71777778,0
3544,N-be75np-250,0.25,0.71777778,0
3545,N-atp111,0.25,0.71777778,0
3546,N-t1d200,0.25,0.71777778,1
3547,N-t1d500,0.25,0.71777778,1
3548,N-t2d150,0.25,0.71777778,1
3549,N-t2d200,0.25,0.71777778,1
3550,N-be75eec-150,0.25,0.71777778,1
3551,N-be75eec-250,0.25,0.71777778,1
3552,N-be75np-250,0.25,0.71777778,1
3553,N-t1d200,0.25,0.71777778,2
3554,N-t1d500,0.25,0.71777778,2
3555,N-t2d150,0.25,0.71777778,2
3556,N-t2d200,0.25,0.71777778,2
3557,N-p50-02,0.25,0.71777778,2
3558,N-be75eec-150,0.25,0.71777778,2
3559,N-be75np-150,0.25,0.71777778,2
3560,N-be75eec-250,0.25,0.71777778,2
3561,N-be75np-250,0.25,0.71777778,2
3562,N-atp111,0.25,0.71777778,2
3563,N-atp134,0.25,0.71777778,2
3564,tho30,0.25,0.71777778,2
3565,kra32,0.25,0.71777778,2
3566,nug30,0.25,0.71777778,2
3567,nug12,0.25,0.71777778,2
3568,rec05,0.25,0.71777778,2
3569,rec13,0.25,0.71777778,2
3570,rec19,0.25,0.71777778,2
3571,rec31,0.25,0.71777778,2
3572,N-t1d100,0.25,0.71777778,3
3573,N-t1d150,0.25,0.71777778,3
3574,N-t1d200,0.25,0.71777778,3
3575,N-t1d500,0.25,0.71777778,3
3576,N-t2d150,0.25,0.71777778,3
3577,N-t2d200,0.25,0.71777778,3
3578,N-p50-01,0.25,0.71777778,3
3579,N-p50-02,0.25,0.71777778,3
3580,N-be75eec-150,0.25,0.71777778,3
3581,N-be75np-150,0.25,0.71777778,3
3582,N-be75eec-250,0.25,0.71777778,3
3583,N-be75np-250,0.25,0.71777778,3
3584,N-atp111,0.25,0.71777778,3
3585,N-atp134,0.25,0.71777778,3
3586,tho30,0.25,0.71777778,3
3587,kra32,0.25,0.71777778,3
3588,nug30,0.25,0.71777778,3
3589,nug12,0.25,0.71777778,3
3590,rec05,0.25,0.71777778,3
3591,rec13,0.25,0.71777778,3
3592,rec19,0.25,0.71777778,3
3593,rec31,0.25,0.71777778,3
3594,N-t1d100,0.25,0.71777778,4
3595,N-t1d150,0.25,0.71777778,4
3596,N-t1d200,0.25,0.71777778,4
3597,N-t1d500,0.25,0.71777778,4
3598,N-t2d150,0.25,0.71777778,4
3599,N-t2d200,0.25,0.71777778,4
3600,N-p50-01,0.25,0.71777778,4
3601,N-p50-02,0.25,0.71777778,4
3602,N-be75eec-150,0.25,0.71777778,4
3603,N-be75np-150,0.25,0.71777778,4
3604,N-be75eec-250,0.25,0.71777778,4
3605,N-be75np-250,0.25,0.71777778,4
3606,N-atp111,0.25,0.71777778,4
3607,N-atp134,0.25,0.71777778,4
3608,tho30,0.25,0.71777778,4
3609,kra32,0.25,0.71777778,4
3610,nug30,0.25,0.71777778,4
3611,nug12,0.25,0.71777778,4
3612,rec05,0.25,0.71777778,4
3613,rec13,0.25,0.71777778,4
3614,rec19,0.25,0.71777778,4
3615,rec31,0.25,0.71777778,4
3616,N-t1d100,0.25,0.71777778,5
3617,N-t1d150,0.25,0.71777778,5
3618,N-t1d200,0.25,0.71777778,5
3619,N-t1d500,0.25,0.71777778,5
3620,N-t2d150,0.25,0.71777778,5
3621,N-t2d200,0.25,0.71777778,5
3622,N-p50-01,0.25,0.71777778,5
3623,N-p50-02,0.25,0.71777778,5
3624,N-be75eec-150,0.25,0.71777778,5
3625,N-be75np-150,0.25,0.71777778,5
3626,N-be75eec-250,0.25,0.71777778,5
3627,N-be75np-250,0.25,0.71777778,5
3628,N-atp111,0.25,0.71777778,5
3629,N-atp134,0.25,0.71777778,5
3630,tho30,0.25,0.71777778,5
3631,kra32,0.25,0.71777778,5
3632,nug30,0.25,0.71777778,5
3633,nug12,0.25,0.71777778,5
3634,rec05,0.25,0.71777778,5
3635,rec13,0.25,0.71777778,5
3636,rec19,0.25,0.71777778,5
3637,rec31,0.25,0.71777778,5
3638,N-t1d100,0.25,0.71777778,6
3639,N-t1d150,0.25,0.71777778,6
3640,N-t1d200,0.25,0.71777778,6
3641,N-t1d500,0.25,0.71777778,6
3642,N-t2d150,0.25,0.71777778,6
3643,N-t2d200,0.25,0.71777778,6
3644,N-p50-01,0.25,0.71777778,6
3645,N-p50-02,0.25,0.71777778,6
3646,N-be75eec-150,0.25,0.71777778,6
3647,N-be75np-150,0.25,0.71777778,6
3648,N-be75eec-250,0.25,0.71777778,6
3649,N-be75np-250,0.25,0.71777778,6
3650,N-atp111,0.25,0.71777778,6
3651,N-atp134,0.25,0.71777778,6
3652,tho30,0.25,0.71777778,6
3653,kra32,0.25,0.71777778,6
3654,nug30,0.25,0.71777778,6
3655,nug12,0.25,0.71777778,6
3656,rec05,0.25,0.71777778,6
3657,rec13,0.25,0.71777778,6
3658,rec19,0.25,0.71777778,6
3659,rec31,0.25,0.71777778,6
3660,N-t1d100,0.25,0.71777778,7
3661,N-t1d150,0.25,0.71777778,7
3662,N-t1d200,0.25,0.71777778,7
3663,N-t1d500,0.25,0.71777778,7
3664,N-t2d150,0.25,0.71777778,7
3665,N-t2d200,0.25,0.71777778,7
3666,N-p50-01,0.25,0.71777778,7
3667,N-p50-02,0.25,0.71777778,7
3668,N-be75eec-150,0.25,0.71777778,7
3669,N-be75np-150,0.25,0.71777778,7
3670,N-be75eec-250,0.25,0.71777778,7
3671,N-be75np-250,0.25,0.71777778,7
3672,N-atp111,0.25,0.71777778,7
3673,N-atp134,0.25,0.71777778,7
3674,tho30,0.25,0.71777778,7
3675,kra32,0.25,0.71777778,7
3676,nug30,0.25,0.71777778,7
3677,nug12,0.25,0.71777778,7
3678,rec05,0.25,0.71777778,7
3679,rec13,0.25,0.71777778,7
3680,rec19,0.25,0.71777778,7
3681,rec31,0.25,0.71777778,7
3682,N-t1d100,0.25,0.71777778,8
3683,N-t1d150,0.25,0.71777778,8
3684,N-t1d200,0.25,0.71777778,8
3685,N-t1d500,0.25,0.71777778,8
3686,N-t2d150,0.25,0.71777778,8
3687,N-t2d200,0.25,0.71777778,8
3688,N-p50-01,0.25,0.71777778,8
3689,N-p50-02,0.25,0.71777778,8
3690,N-be75eec-150,0.25,0.71777778,8
3691,N-be75np-150,0.25,0.71777778,8
3692,N-be75eec-250,0.25,0.71777778,8
3693,N-be75np-250,0.25,0.71777778,8
3694,N-atp111,0.25,0.71777778,8
3695,N-atp134,0.25,0.71777778,8
3696,tho30,0.25,0.71777778,8
3697,kra32,0.25,0.71777778,8
3698,nug30,0.25,0.71777778,8
3699,nug12,0.25,0.71777778,8
3700,rec05,0.25,0.71777778,8
3701,rec13,0.25,0.71777778,8
3702,rec19,0.25,0.71777778,8
3703,rec31,0.25,0.71777778,8
3704,N-t1d100,0.25,0.71777778,9
3705,N-t1d150,0.25,0.71777778,9
3706,N-t1d200,0.25,0.71777778,9
3707,N-t1d500,0.25,0.71777778,9
3708,N-t2d150,0.25,0.71777778,9
3709,N-t2d200,0.25,0.71777778,9
3710,N-p50-01,0.25,0.71777778,9
3711,N-p50-02,0.25,0.71777778,9
3712,N-be75eec-150,0.25,0.71777778,9
3713,N-be75np-150,0.25,0.71777778,9
3714,N-be75eec-250,0.25,0.71777778,9
3715,N-be75np-250,0.25,0.71777778,9
3716,N-atp111,0.25,0.71777778,9
3717,N-atp134,0.25,0.71777778,9
3718,tho30,0.25,0.71777778,9
3719,kra32,0.25,0.71777778,9
3720,nug30,0.25,0.71777778,9
3721,nug12,0.25,0.71777778,9
3722,rec05,0.25,0.71777778,9
3723,rec13,0.25,0.71777778,9
3724,rec19,0.25,0.71777778,9
3725,rec31,0.25,0.71777778,9
3726,N-t1d200,0.25,0.88111111,0
3727,N-t1d500,0.25,0.88111111,0
3728,N-t2d200,0.25,0.88111111,0
3729,N-be75eec-150,0.25,0.88111111,0
3730,N-be75eec-250,0.25,0.88111111,0
3731,N-be75np-250,0.25,0.88111111,0
3732,N-t1d200,0.25,0.88111111,1
3733,N-t1d500,0.25,0.88111111,1
3734,N-t2d200,0.25,0.88111111,1
3735,N-be75eec-150,0.25,0.88111111,1
3736,N-be75np-150,0.25,0.88111111,1
3737,N-be75eec-250,0.25,0.88111111,1
3738,N-be75np-250,0.25,0.88111111,1
3739,N-atp134,0.25,0.88111111,1
3740,N-t1d200,0.25,0.88111111,2
3741,N-t1d500,0.25,0.88111111,2
3742,N-t2d150,0.25,0.88111111,2
3743,N-t2d200,0.25,0.88111111,2
3744,N-be75eec-150,0.25,0.88111111,2
3745,N-be75np-150,0.25,0.88111111,2
3746,N-be75eec-250,0.25,0.88111111,2
3747,N-be75np-250,0.25,0.88111111,2
3748,N-atp134,0.25,0.88111111,2
3749,N-t1d200,0.25,0.88111111,3
3750,N-t1d500,0.25,0.88111111,3
3751,N-t2d150,0.25,0.88111111,3
3752,N-t2d200,0.25,0.88111111,3
3753,N-be75eec-150,0.25,0.88111111,3
3754,N-be75np-150,0.25,0.88111111,3
3755,N-be75eec-250,0.25,0.88111111,3
3756,N-be75np-250,0.25,0.88111111,3
3757,N-atp111,0.25,0.88111111,3
3758,N-t1d150,0.25,0.88111111,4
3759,N-t1d200,0.25,0.88111111,4
3760,N-t1d500,0.25,0.88111111,4
3761,N-t2d200,0.25,0.88111111,4
3762,N-be75eec-150,0.25,0.88111111,4
3763,N-be75np-150,0.25,0.88111111,4
3764,N-be75eec-250,0.25,0.88111111,4
3765,N-be75np-250,0.25,0.88111111,4
3766,N-atp134,0.25,0.88111111,4
3767,N-t1d150,0.25,0.88111111,5
3768,N-t1d200,0.25,0.88111111,5
3769,N-t1d500,0.25,0.88111111,5
3770,N-t2d150,0.25,0.88111111,5
3771,N-t2d200,0.25,0.88111111,5
3772,N-be75eec-150,0.25,0.88111111,5
3773,N-be75np-150,0.25,0.88111111,5
3774,N-be75eec-250,0.25,0.88111111,5
3775,N-be75np-250,0.25,0.88111111,5
3776,N-atp134,0.25,0.88111111,5
3777,N-t1d150,0.25,0.88111111,6
3778,N-t1d200,0.25,0.88111111,6
3779,N-t1d500,0.25,0.88111111,6
3780,N-t2d150,0.25,0.88111111,6
3781,N-t2d200,0.25,0.88111111,6
3782,N-be75eec-150,0.25,0.88111111,6
3783,N-be75eec-250,0.25,0.88111111,6
3784,N-be75np-250,0.25,0.88111111,6
3785,N-t1d150,0.25,0.88111111,7
3786,N-t1d200,0.25,0.88111111,7
3787,N-t1d500,0.25,0.88111111,7
3788,N-t2d150,0.25,0.88111111,7
3789,N-t2d200,0.25,0.88111111,7
3790,N-be75eec-150,0.25,0.88111111,7
3791,N-be75eec-250,0.25,0.88111111,7
3792,N-be75np-250,0.25,0.88111111,7
3793,N-atp134,0.25,0.88111111,7
3794,N-t1d150,0.25,0.88111111,8
3795,N-t1d200,0.25,0.88111111,8
3796,N-t1d500,0.25,0.88111111,8
3797,N-t2d200,0.25,0.88111111,8
3798,N-be75eec-150,0.25,0.88111111,8
3799,N-be75eec-250,0.25,0.88111111,8
3800,N-be75np-250,0.25,0.88111111,8
3801,N-t1d200,0.25,0.88111111,9
3802,N-t1d500,0.25,0.88111111,9
3803,N-t2d150,0.25,0.88111111,9
3804,N-t2d200,0.25,0.88111111,9
3805,N-be75eec-150,0.25,0.88111111,9
3806,N-be75eec-250,0.25,0.88111111,9
3807,N-be75np-250,0.25,0.88111111,9
3808,N-atp134,0.25,0.88111111,9
3809,N-t1d150,0.25,0.77222222,0
3810,N-t1d200,0.25,0.77222222,0
3811,N-t1d500,0.25,0.77222222,0
3812,N-t2d200,0.25,0.77222222,0
3813,N-be75eec-150,0.25,0.77222222,0
3814,N-be75eec-250,0.25,0.77222222,0
3815,N-be75np-250,0.25,0.77222222,0
3816,N-t1d150,0.25,0.77222222,1
3817,N-t1d200,0.25,0.77222222,1
3818,N-t1d500,0.25,0.77222222,1
3819,N-t2d200,0.25,0.77222222,1
3820,N-be75eec-150,0.25,0.77222222,1
3821,N-be75eec-250,0.25,0.77222222,1
3822,N-be75np-250,0.25,0.77222222,1
3823,N-t1d200,0.25,0.77222222,2
3824,N-t1d500,0.25,0.77222222,2
3825,N-t2d150,0.25,0.77222222,2
3826,N-t2d200,0.25,0.77222222,2
3827,N-be75eec-150,0.25,0.77222222,2
3828,N-be75eec-250,0.25,0.77222222,2
3829,N-be75np-250,0.25,0.77222222,2
3830,N-t1d200,0.25,0.77222222,3
3831,N-t1d500,0.25,0.77222222,3
3832,N-t2d200,0.25,0.77222222,3
3833,N-be75eec-150,0.25,0.77222222,3
3834,N-be75eec-250,0.25,0.77222222,3
3835,N-be75np-250,0.25,0.77222222,3
3836,N-t1d150,0.25,0.77222222,4
3837,N-t1d200,0.25,0.77222222,4
3838,N-t1d500,0.25,0.77222222,4
3839,N-t2d200,0.25,0.77222222,4
3840,N-be75eec-150,0.25,0.77222222,4
3841,N-be75eec-250,0.25,0.77222222,4
3842,N-be75np-250,0.25,0.77222222,4
3843,N-t1d150,0.25,0.77222222,5
3844,N-t1d200,0.25,0.77222222,5
3845,N-t1d500,0.25,0.77222222,5
3846,N-t2d200,0.25,0.77222222,5
3847,N-be75eec-150,0.25,0.77222222,5
